file_id,filename,filepath,Start_Time,End_Time,Start_Time_Converted,End_Time_Converted,Start_DateTime,End_DateTime
42371679622969,42371679622969-r9040233-n851693.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r9040233-n851693.csv,1628599099.9,1628600063.337,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.336999893,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.336999893
42371679622969,42371679622969-r5573787-n911952.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r5573787-n911952.csv,1628599099.9,1628600063.374,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.374000072,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.374000072
42371679622969,42371679622969-r1457839-n386398.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r1457839-n386398.csv,1628599099.9,1628600063.423,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.423000097,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.423000097
42371679622969,42371679622969-r1457839-n851693.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r1457839-n851693.csv,1628599099.9,1628600063.457,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.457000017,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.457000017
42371679622969,42371679622969-r6760045-n43543.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r6760045-n43543.csv,1628599099.9,1628600063.403,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.403000116,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.403000116
42371679622969,42371679622969-r2652301-n976057.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r2652301-n976057.csv,1628599099.9,1628600063.434,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.434000015,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.434000015
42371679622969,42371679622969-r5715171-n136082.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r5715171-n136082.csv,1628599099.9,1628600063.348,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.348000050,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.348000050
42371679622969,42371679622969-r2652301-n911952.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r2652301-n911952.csv,1628599099.9,1628600063.348,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.348000050,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.348000050
42371679622969,42371679622969-r9192091-n851693.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r9192091-n851693.csv,1628599099.9,1628600063.372,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.371999979,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.371999979
42371679622969,42371679622969-r9175025-n976057.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r9175025-n976057.csv,1628599099.9,1628600063.408,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.407999992,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.407999992
42371679622969,42371679622969-r9720335-n851693.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r9720335-n851693.csv,1628599099.9,1628600063.338,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.338000059,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.338000059
42371679622969,42371679622969-r2100214-n976057.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r2100214-n976057.csv,1628599099.9,1628600063.308,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.308000088,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.308000088
42371679622969,42371679622969-r5189505-n386398.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r5189505-n386398.csv,1628599099.9,1628600063.341,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.341000080,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.341000080
42371679622969,42371679622969-r3741709-n851693.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r3741709-n851693.csv,1628599099.9,1628600063.373,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.372999907,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.372999907
42371679622969,42371679622969-r1485405-n851693.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r1485405-n851693.csv,1628599099.9,1628600063.413,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.413000107,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.413000107
42371679622969,42371679622969-r7343737-n386398.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r7343737-n386398.csv,1628599099.9,1628600063.347,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.346999884,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.346999884
42371679622969,42371679622969-r9720335-n386398.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r9720335-n386398.csv,1628599099.9,1628600063.308,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.308000088,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.308000088
42371679622969,42371679622969-r4858666-n386398.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r4858666-n386398.csv,1628599099.9,1628600063.346,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.345999956,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.345999956
42371679622969,42371679622969-r9720335-n911952.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r9720335-n911952.csv,1628599099.9,1628600063.404,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.404000044,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.404000044
42371679622969,42371679622969-r3041626-n911952.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r3041626-n911952.csv,1628599099.9,1628600063.373,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.372999907,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.372999907
42371679622969,42371679622969-r7217787-n830961.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r7217787-n830961.csv,1628599099.9,1628600063.358,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.358000040,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.358000040
42371679622969,42371679622969-r9102715-n976057.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r9102715-n976057.csv,1628599099.9,1628600063.41,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.410000086,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.410000086
42371679622969,42371679622969-r4179716-n851693.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r4179716-n851693.csv,1628599099.9,1628600063.344,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.344000101,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.344000101
42371679622969,42371679622969-r9102715-n386398.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r9102715-n386398.csv,1628599099.9,1628600063.38,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.380000114,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.380000114
42371679622969,42371679622969-r8937440-n43543.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r8937440-n43543.csv,1628599099.9,1628600063.307,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.306999922,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.306999922
42371679622969,42371679622969-r6272977-n911952.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r6272977-n911952.csv,1628599099.9,1628600063.386,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.385999918,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.385999918
42371679622969,42371679622969-r2100214-n911952.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r2100214-n911952.csv,1628599099.9,1628600063.45,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.450000048,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.450000048
42371679622969,42371679622969-r6760045-n386398.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r6760045-n386398.csv,1628599099.9,1628600063.387,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.387000084,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.387000084
42371679622969,42371679622969-r9102715-n911952.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r9102715-n911952.csv,1628599099.9,1628600063.348,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.348000050,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.348000050
42371679622969,42371679622969-r5573787-n386398.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r5573787-n386398.csv,1628599099.9,1628600063.359,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.358999968,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.358999968
42371679622969,42371679622969-r8579942-n136082.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r8579942-n136082.csv,1628599099.9,1628600063.38,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.380000114,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.380000114
42371679622969,42371679622969-r6760045-n976057.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r6760045-n976057.csv,1628599099.9,1628600063.354,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.354000092,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.354000092
42371679622969,42371679622969-r9352821-n830961.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r9352821-n830961.csv,1628599099.9,1628600063.355,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.355000019,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.355000019
42371679622969,42371679622969-r4858666-n830961.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r4858666-n830961.csv,1628599099.9,1628600063.43,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.430000067,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.430000067
42371679622969,42371679622969-r2652301-n386398.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r2652301-n386398.csv,1628599099.9,1628600063.34,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.339999914,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.339999914
42371679622969,42371679622969-r7343737-n976057.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r7343737-n976057.csv,1628599099.9,1628600063.349,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.348999977,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.348999977
42371679622969,42371679622969-r8937440-n386398.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r8937440-n386398.csv,1628599099.9,1628600063.35,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.349999905,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.349999905
42371679622969,42371679622969-r5573787-n851693.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r5573787-n851693.csv,1628599099.9,1628600063.375,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.375000000,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.375000000
42371679622969,42371679622969-r1485405-n911952.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r1485405-n911952.csv,1628599099.9,1628600063.397,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.397000074,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.397000074
42371679622969,42371679622969-r4229531-n386398.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r4229531-n386398.csv,1628599099.9,1628600063.342,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.342000008,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.342000008
42371679622969,42371679622969-r8607415-n976057.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r8607415-n976057.csv,1628599099.9,1628600063.449,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.448999882,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.448999882
42371679622969,42371679622969-r4858666-n911952.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r4858666-n911952.csv,1628599099.9,1628600063.341,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.341000080,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.341000080
42371679622969,42371679622969-r4229531-n911952.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r4229531-n911952.csv,1628599099.9,1628600063.359,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.358999968,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.358999968
42371679622969,42371679622969-r7217787-n911952.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r7217787-n911952.csv,1628599099.9,1628600063.372,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.371999979,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.371999979
42371679622969,42371679622969-r1682297-n911952.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r1682297-n911952.csv,1628599099.9,1628600063.457,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.457000017,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.457000017
42371679622969,42371679622969-r9040233-n386398.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r9040233-n386398.csv,1628599099.9,1628600063.36,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.359999895,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.359999895
42371679622969,42371679622969-r2582019-n386398.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r2582019-n386398.csv,1628599099.9,1628600063.377,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.377000093,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.377000093
42371679622969,42371679622969-r8937440-n851693.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r8937440-n851693.csv,1628599099.9,1628600063.343,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.342999935,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.342999935
42371679622969,42371679622969-r1485405-n830961.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r1485405-n830961.csv,1628599099.9,1628600063.403,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.403000116,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.403000116
42371679622969,42371679622969-r9189566-n851693.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r9189566-n851693.csv,1628599099.9,1628600063.315,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.315000057,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.315000057
42371679622969,42371679622969-r9189566-n43543.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r9189566-n43543.csv,1628599099.9,1628600063.342,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.342000008,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.342000008
42371679622969,42371679622969-r3741709-n976057.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r3741709-n976057.csv,1628599099.9,1628600063.385,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.384999990,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.384999990
42371679622969,42371679622969-r9535192-n976057.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r9535192-n976057.csv,1628599099.9,1628600063.384,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.384000063,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.384000063
42371679622969,42371679622969-r9040233-n976057.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r9040233-n976057.csv,1628599099.9,1628600063.346,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.345999956,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.345999956
42371679622969,42371679622969-r6760045-n911952.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r6760045-n911952.csv,1628599099.9,1628600063.346,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.345999956,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.345999956
42371679622969,42371679622969-r629115-n830961.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r629115-n830961.csv,1628599099.9,1628600063.376,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.375999928,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.375999928
42371679622969,42371679622969-r3405251-n136082.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r3405251-n136082.csv,1628599099.9,1628600063.392,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.391999960,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.391999960
42371679622969,42371679622969-r8333645-n386398.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r8333645-n386398.csv,1628599099.9,1628600063.367,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.367000103,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.367000103
42371679622969,42371679622969-r8607415-n386398.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r8607415-n386398.csv,1628599099.9,1628600063.362,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.361999989,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.361999989
42371679622969,42371679622969-r4179716-n976057.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r4179716-n976057.csv,1628599099.9,1628600063.427,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.427000046,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.427000046
42371679622969,42371679622969-r8607415-n911952.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r8607415-n911952.csv,1628599099.9,1628600063.421,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.421000004,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.421000004
42371679622969,42371679622969-r7343737-n851693.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r7343737-n851693.csv,1628599099.9,1628600063.331,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.331000090,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.331000090
42371679622969,42371679622969-r4229531-n851693.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r4229531-n851693.csv,1628599099.9,1628600063.39,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.390000105,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.390000105
42371679622969,42371679622969-r9175025-n851693.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r9175025-n851693.csv,1628599099.9,1628600063.364,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.364000082,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.364000082
42371679622969,42371679622969-r8062914-n136082.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r8062914-n136082.csv,1628599099.9,1628600063.336,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.335999966,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.335999966
42371679622969,42371679622969-r4858666-n976057.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r4858666-n976057.csv,1628599099.9,1628600063.395,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.394999981,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.394999981
42371679622969,42371679622969-r629115-n976057.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r629115-n976057.csv,1628599099.9,1628600063.339,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.338999987,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.338999987
42371679622969,42371679622969-r8015356-n386398.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r8015356-n386398.csv,1628599099.9,1628600063.376,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.375999928,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.375999928
42371679622969,42371679622969-r9535192-n911952.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r9535192-n911952.csv,1628599099.9,1628600063.397,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.397000074,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.397000074
42371679622969,42371679622969-r9535192-n386398.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r9535192-n386398.csv,1628599099.9,1628600063.37,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.369999886,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.369999886
42371679622969,42371679622969-r1457839-n911952.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r1457839-n911952.csv,1628599099.9,1628600063.311,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.311000109,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.311000109
42371679622969,42371679622969-r9720335-n976057.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r9720335-n976057.csv,1628599099.9,1628600063.46,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.460000038,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.460000038
42371679622969,42371679622969-r3741709-n911952.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r3741709-n911952.csv,1628599099.9,1628600063.342,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.342000008,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.342000008
42371679622969,42371679622969-r1457839-n976057.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r1457839-n976057.csv,1628599099.9,1628600063.348,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.348000050,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.348000050
42371679622969,42371679622969-r6272977-n976057.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r6272977-n976057.csv,1628599099.9,1628600063.342,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.342000008,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.342000008
42371679622969,42371679622969-r7217787-n43543.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r7217787-n43543.csv,1628599099.9,1628600063.451,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.450999975,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.450999975
42371679622969,42371679622969-r2582019-n976057.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r2582019-n976057.csv,1628599099.9,1628600063.381,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.381000042,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.381000042
42371679622969,42371679622969-r3041626-n976057.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r3041626-n976057.csv,1628599099.9,1628600063.377,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.377000093,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.377000093
42371679622969,42371679622969-r5189505-n830961.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r5189505-n830961.csv,1628599099.9,1628600063.362,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.361999989,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.361999989
42371679622969,42371679622969-r2652301-n851693.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r2652301-n851693.csv,1628599099.9,1628600063.301,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.301000118,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.301000118
42371679622969,42371679622969-r9102715-n851693.csv,D:/MITSUPERCLOUD_DATA/Data_folders/0002/42371679622969-r9102715-n851693.csv,1628599099.9,1628600063.437,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.437000036,2021-08-10 12:38:19.900000095,2021-08-10 12:54:23.437000036
