timestamp_main,normal_time,P_gpu_W,t_seconds
1628599493.6,2021-08-10 12:44:53.599999905,14984.539999999995,411.90000000000003
1628599493.7,2021-08-10 12:44:53.700000048,19225.83,412.0
1628599493.8,2021-08-10 12:44:53.799999952,19932.60000000001,412.1
1628599493.9,2021-08-10 12:44:53.900000095,17110.149999999998,412.20000000000005
1628599494.0,2021-08-10 12:44:54.000000000,15226.149999999998,412.3
1628599494.1,2021-08-10 12:44:54.099999905,15091.96,412.40000000000003
1628599494.2,2021-08-10 12:44:54.200000048,15044.16,412.5
1628599494.3,2021-08-10 12:44:54.299999952,15115.979999999998,412.6
1628599494.4,2021-08-10 12:44:54.400000095,14807.73,412.70000000000005
1628599494.5,2021-08-10 12:44:54.500000000,14849.359999999995,412.8
1628599494.6,2021-08-10 12:44:54.599999905,17732.090000000007,412.90000000000003
1628599494.7,2021-08-10 12:44:54.700000048,17390.860000000008,413.0
1628599494.8,2021-08-10 12:44:54.799999952,20767.83,413.1
1628599494.9,2021-08-10 12:44:54.900000095,15204.049999999996,413.20000000000005
1628599495.0,2021-08-10 12:44:55.000000000,14788.679999999998,413.3
1628599495.1,2021-08-10 12:44:55.099999905,15451.930000000002,413.40000000000003
1628599495.2,2021-08-10 12:44:55.200000048,15130.939999999997,413.5
1628599495.3,2021-08-10 12:44:55.299999952,14790.830000000004,413.6
1628599495.4,2021-08-10 12:44:55.400000095,15031.039999999995,413.70000000000005
1628599495.5,2021-08-10 12:44:55.500000000,16758.33,413.8
1628599495.6,2021-08-10 12:44:55.599999905,18934.77000000001,413.90000000000003
1628599495.7,2021-08-10 12:44:55.700000048,20372.19,414.0
1628599495.8,2021-08-10 12:44:55.799999952,15305.500000000007,414.1
1628599495.9,2021-08-10 12:44:55.900000095,15085.010000000006,414.20000000000005
1628599496.0,2021-08-10 12:44:56.000000000,15440.499999999998,414.3
1628599496.1,2021-08-10 12:44:56.099999905,14880.559999999998,414.40000000000003
1628599496.2,2021-08-10 12:44:56.200000048,15169.089999999998,414.5
1628599496.3,2021-08-10 12:44:56.299999952,15012.979999999992,414.6
1628599496.4,2021-08-10 12:44:56.400000095,16747.91,414.70000000000005
1628599496.5,2021-08-10 12:44:56.500000000,18845.089999999997,414.8
1628599496.6,2021-08-10 12:44:56.599999905,19183.820000000003,414.90000000000003
1628599496.7,2021-08-10 12:44:56.700000048,15935.679999999997,415.0
1628599496.8,2021-08-10 12:44:56.799999952,15068.01,415.1
1628599496.9,2021-08-10 12:44:56.900000095,15135.239999999994,415.20000000000005
1628599497.0,2021-08-10 12:44:57.000000000,15452.089999999997,415.3
1628599497.1,2021-08-10 12:44:57.099999905,14969.709999999992,415.40000000000003
1628599497.2,2021-08-10 12:44:57.200000048,14979.61000000001,415.5
1628599497.3,2021-08-10 12:44:57.299999952,14820.389999999992,415.6
1628599497.4,2021-08-10 12:44:57.400000095,18676.139999999992,415.70000000000005
1628599497.5,2021-08-10 12:44:57.500000000,19863.490000000005,415.8
1628599497.6,2021-08-10 12:44:57.599999905,17930.96000000001,415.90000000000003
1628599497.7,2021-08-10 12:44:57.700000048,14865.3,416.0
1628599497.8,2021-08-10 12:44:57.799999952,15390.590000000002,416.1
1628599497.9,2021-08-10 12:44:57.900000095,15487.259999999997,416.20000000000005
1628599498.0,2021-08-10 12:44:58.000000000,14813.050000000008,416.3
1628599498.1,2021-08-10 12:44:58.099999905,14762.37,416.40000000000003
1628599498.2,2021-08-10 12:44:58.200000048,14462.73,416.5
1628599498.3,2021-08-10 12:44:58.299999952,17195.049999999996,416.6
1628599498.4,2021-08-10 12:44:58.400000095,18439.719999999987,416.70000000000005
1628599498.5,2021-08-10 12:44:58.500000000,20482.87999999999,416.8
1628599498.6,2021-08-10 12:44:58.599999905,15348.270000000004,416.90000000000003
1628599498.7,2021-08-10 12:44:58.700000048,15130.449999999995,417.0
1628599498.8,2021-08-10 12:44:58.799999952,15250.73,417.1
1628599498.9,2021-08-10 12:44:58.900000095,15080.819999999989,417.20000000000005
1628599499.0,2021-08-10 12:44:59.000000000,14771.929999999997,417.3
1628599499.1,2021-08-10 12:44:59.099999905,15080.910000000002,417.40000000000003
1628599499.2,2021-08-10 12:44:59.200000048,16437.71,417.5
1628599499.3,2021-08-10 12:44:59.299999952,18933.91,417.6
1628599499.4,2021-08-10 12:44:59.400000095,20750.84000000001,417.70000000000005
1628599499.5,2021-08-10 12:44:59.500000000,15478.02,417.8
1628599499.6,2021-08-10 12:44:59.599999905,14543.840000000002,417.90000000000003
1628599499.7,2021-08-10 12:44:59.700000048,15278.02,418.0
1628599499.8,2021-08-10 12:44:59.799999952,15214.160000000002,418.1
1628599499.9,2021-08-10 12:44:59.900000095,14890.909999999998,418.20000000000005
1628599500.0,2021-08-10 12:45:00.000000000,14801.180000000006,418.3
1628599500.1,2021-08-10 12:45:00.099999905,15593.58,418.40000000000003
1628599500.2,2021-08-10 12:45:00.200000048,19076.789999999997,418.5
1628599500.3,2021-08-10 12:45:00.299999952,20967.560000000005,418.6
1628599500.4,2021-08-10 12:45:00.400000095,15472.770000000004,418.70000000000005
1628599500.5,2021-08-10 12:45:00.500000000,14900.389999999996,418.8
1628599500.6,2021-08-10 12:45:00.599999905,15374.280000000002,418.90000000000003
1628599500.7,2021-08-10 12:45:00.700000048,15083.179999999997,419.0
1628599500.8,2021-08-10 12:45:00.799999952,15175.579999999996,419.1
1628599500.9,2021-08-10 12:45:00.900000095,15078.550000000005,419.20000000000005
1628599501.0,2021-08-10 12:45:01.000000000,14896.729999999998,419.3
1628599501.1,2021-08-10 12:45:01.099999905,18344.97,419.40000000000003
1628599501.2,2021-08-10 12:45:01.200000048,21548.070000000003,419.5
1628599501.3,2021-08-10 12:45:01.299999952,15326.059999999992,419.6
1628599501.4,2021-08-10 12:45:01.400000095,15065.310000000003,419.70000000000005
1628599501.5,2021-08-10 12:45:01.500000000,15173.6,419.8
1628599501.6,2021-08-10 12:45:01.599999905,15290.78,419.90000000000003
1628599501.7,2021-08-10 12:45:01.700000048,15220.830000000004,420.0
1628599501.8,2021-08-10 12:45:01.799999952,14879.579999999998,420.1
1628599501.9,2021-08-10 12:45:01.900000095,15291.389999999994,420.20000000000005
1628599502.0,2021-08-10 12:45:02.000000000,19019.889999999992,420.3
1628599502.1,2021-08-10 12:45:02.099999905,19936.58,420.40000000000003
1628599502.2,2021-08-10 12:45:02.200000048,16464.589999999997,420.5
1628599502.3,2021-08-10 12:45:02.299999952,14895.589999999998,420.6
1628599502.4,2021-08-10 12:45:02.400000095,15221.650000000003,420.70000000000005
1628599502.5,2021-08-10 12:45:02.500000000,15203.219999999994,420.8
1628599502.6,2021-08-10 12:45:02.599999905,15026.429999999998,420.90000000000003
1628599502.7,2021-08-10 12:45:02.700000048,14679.47,421.0
1628599502.8,2021-08-10 12:45:02.799999952,14948.890000000009,421.1
1628599502.9,2021-08-10 12:45:02.900000095,17074.869999999988,421.20000000000005
1628599503.0,2021-08-10 12:45:03.000000000,20691.980000000003,421.3
1628599503.1,2021-08-10 12:45:03.099999905,18094.59,421.40000000000003
1628599503.2,2021-08-10 12:45:03.200000048,14768.580000000007,421.5
1628599503.3,2021-08-10 12:45:03.299999952,15363.28,421.6
1628599503.4,2021-08-10 12:45:03.400000095,15325.23000000001,421.70000000000005
1628599503.5,2021-08-10 12:45:03.500000000,14939.780000000002,421.8
1628599503.6,2021-08-10 12:45:03.599999905,15096.02,421.90000000000003
1628599503.7,2021-08-10 12:45:03.700000048,14934.210000000005,422.0
1628599503.8,2021-08-10 12:45:03.799999952,17292.25,422.1
1628599503.9,2021-08-10 12:45:03.900000095,20982.100000000013,422.20000000000005
1628599504.0,2021-08-10 12:45:04.000000000,17714.08,422.3
1628599504.1,2021-08-10 12:45:04.099999905,14924.819999999992,422.40000000000003
1628599504.2,2021-08-10 12:45:04.200000048,15030.269999999997,422.5
1628599504.3,2021-08-10 12:45:04.299999952,15179.790000000005,422.6
1628599504.4,2021-08-10 12:45:04.400000095,14839.77,422.70000000000005
1628599504.5,2021-08-10 12:45:04.500000000,15078.300000000005,422.8
1628599504.6,2021-08-10 12:45:04.599999905,14900.080000000002,422.90000000000003
1628599504.7,2021-08-10 12:45:04.700000048,17679.11,423.0
1628599504.8,2021-08-10 12:45:04.799999952,17244.52,423.1
1628599504.9,2021-08-10 12:45:04.900000095,19940.609999999997,423.20000000000005
1628599505.0,2021-08-10 12:45:05.000000000,15910.55,423.3
1628599505.1,2021-08-10 12:45:05.099999905,15034.539999999995,423.40000000000003
1628599505.2,2021-08-10 12:45:05.200000048,15404.03,423.5
1628599505.3,2021-08-10 12:45:05.299999952,15340.11,423.6
1628599505.4,2021-08-10 12:45:05.400000095,15086.500000000004,423.70000000000005
1628599505.5,2021-08-10 12:45:05.500000000,14944.750000000004,423.8
1628599505.6,2021-08-10 12:45:05.599999905,14905.88,423.90000000000003
1628599505.7,2021-08-10 12:45:05.700000048,19796.209999999992,424.0
1628599505.8,2021-08-10 12:45:05.799999952,19904.749999999996,424.1
1628599505.9,2021-08-10 12:45:05.900000095,16025.989999999994,424.20000000000005
1628599506.0,2021-08-10 12:45:06.000000000,15035.350000000006,424.3
1628599506.1,2021-08-10 12:45:06.099999905,15224.509999999991,424.40000000000003
1628599506.2,2021-08-10 12:45:06.200000048,15532.210000000005,424.5
1628599506.3,2021-08-10 12:45:06.299999952,14885.829999999998,424.6
1628599506.4,2021-08-10 12:45:06.400000095,14727.800000000012,424.70000000000005
1628599506.5,2021-08-10 12:45:06.500000000,14803.77000000001,424.8
1628599506.6,2021-08-10 12:45:06.599999905,18164.689999999995,424.90000000000003
1628599506.7,2021-08-10 12:45:06.700000048,17703.100000000006,425.0
1628599506.8,2021-08-10 12:45:06.799999952,20876.1,425.1
1628599506.9,2021-08-10 12:45:06.900000095,15427.91,425.20000000000005
1628599507.0,2021-08-10 12:45:07.000000000,15181.74,425.3
1628599507.1,2021-08-10 12:45:07.099999905,15791.309999999992,425.40000000000003
1628599507.2,2021-08-10 12:45:07.200000048,14596.05,425.5
1628599507.3,2021-08-10 12:45:07.299999952,14993.890000000005,425.6
1628599507.4,2021-08-10 12:45:07.400000095,14684.28,425.70000000000005
1628599507.5,2021-08-10 12:45:07.500000000,17080.77999999999,425.8
1628599507.6,2021-08-10 12:45:07.599999905,18406.61,425.90000000000003
1628599507.7,2021-08-10 12:45:07.700000048,19969.999999999975,426.0
1628599507.8,2021-08-10 12:45:07.799999952,15346.589999999993,426.1
1628599507.9,2021-08-10 12:45:07.900000095,14733.639999999996,426.20000000000005
1628599508.0,2021-08-10 12:45:08.000000000,15391.499999999998,426.3
1628599508.1,2021-08-10 12:45:08.099999905,14948.160000000007,426.40000000000003
1628599508.2,2021-08-10 12:45:08.200000048,14903.239999999996,426.5
1628599508.3,2021-08-10 12:45:08.299999952,14999.73000000001,426.6
1628599508.4,2021-08-10 12:45:08.400000095,16543.149999999998,426.70000000000005
1628599508.5,2021-08-10 12:45:08.500000000,18709.52,426.8
1628599508.6,2021-08-10 12:45:08.599999905,21184.180000000004,426.90000000000003
1628599508.7,2021-08-10 12:45:08.700000048,15580.820000000009,427.0
1628599508.8,2021-08-10 12:45:08.799999952,14767.089999999998,427.1
1628599508.9,2021-08-10 12:45:08.900000095,15131.980000000003,427.20000000000005
1628599509.0,2021-08-10 12:45:09.000000000,14795.360000000004,427.3
1628599509.1,2021-08-10 12:45:09.099999905,15203.820000000002,427.40000000000003
1628599509.2,2021-08-10 12:45:09.200000048,14718.340000000002,427.5
1628599509.3,2021-08-10 12:45:09.299999952,16195.72,427.6
1628599509.4,2021-08-10 12:45:09.400000095,19387.17000000001,427.70000000000005
1628599509.5,2021-08-10 12:45:09.500000000,20870.73,427.8
1628599509.6,2021-08-10 12:45:09.599999905,15336.319999999996,427.90000000000003
1628599509.7,2021-08-10 12:45:09.700000048,14715.14,428.0
1628599509.8,2021-08-10 12:45:09.799999952,15619.930000000004,428.1
1628599509.9,2021-08-10 12:45:09.900000095,14857.309999999994,428.20000000000005
1628599510.0,2021-08-10 12:45:10.000000000,15109.159999999998,428.3
1628599510.1,2021-08-10 12:45:10.099999905,15154.91,428.40000000000003
1628599510.2,2021-08-10 12:45:10.200000048,16143.4,428.5
1628599510.3,2021-08-10 12:45:10.299999952,19174.419999999995,428.6
1628599510.4,2021-08-10 12:45:10.400000095,19992.069999999992,428.70000000000005
1628599510.5,2021-08-10 12:45:10.500000000,15539.559999999998,428.8
1628599510.6,2021-08-10 12:45:10.599999905,15030.519999999991,428.90000000000003
1628599510.7,2021-08-10 12:45:10.700000048,15615.129999999992,429.0
1628599510.8,2021-08-10 12:45:10.799999952,15125.14999999999,429.1
1628599510.9,2021-08-10 12:45:10.900000095,15083.050000000008,429.20000000000005
1628599511.0,2021-08-10 12:45:11.000000000,14935.700000000004,429.3
1628599511.1,2021-08-10 12:45:11.099999905,14866.069999999998,429.40000000000003
1628599511.2,2021-08-10 12:45:11.200000048,19005.070000000003,429.5
1628599511.3,2021-08-10 12:45:11.299999952,21006.09,429.6
1628599511.4,2021-08-10 12:45:11.400000095,15558.37,429.70000000000005
1628599511.5,2021-08-10 12:45:11.500000000,14770.94000000001,429.8
1628599511.6,2021-08-10 12:45:11.599999905,15516.720000000005,429.90000000000003
1628599511.7,2021-08-10 12:45:11.700000048,15512.520000000002,430.0
1628599511.8,2021-08-10 12:45:11.799999952,14828.570000000003,430.1
1628599511.9,2021-08-10 12:45:11.900000095,15076.93000000001,430.20000000000005
1628599512.0,2021-08-10 12:45:12.000000000,15217.180000000004,430.3
1628599512.1,2021-08-10 12:45:12.099999905,18727.85000000001,430.40000000000003
1628599512.2,2021-08-10 12:45:12.200000048,21281.92,430.5
1628599512.3,2021-08-10 12:45:12.299999952,15455.46,430.6
1628599512.4,2021-08-10 12:45:12.400000095,15117.699999999995,430.70000000000005
1628599512.5,2021-08-10 12:45:12.500000000,15337.360000000015,430.8
1628599512.6,2021-08-10 12:45:12.599999905,15394.059999999996,430.90000000000003
1628599512.7,2021-08-10 12:45:12.700000048,14555.309999999998,431.0
1628599512.8,2021-08-10 12:45:12.799999952,14762.070000000002,431.1
1628599512.9,2021-08-10 12:45:12.900000095,15141.97,431.20000000000005
1628599513.0,2021-08-10 12:45:13.000000000,18329.669999999984,431.3
1628599513.1,2021-08-10 12:45:13.099999905,20612.969999999998,431.40000000000003
1628599513.2,2021-08-10 12:45:13.200000048,16776.299999999996,431.5
1628599513.3,2021-08-10 12:45:13.299999952,15125.389999999996,431.6
1628599513.4,2021-08-10 12:45:13.400000095,14899.15,431.70000000000005
1628599513.5,2021-08-10 12:45:13.500000000,15409.020000000006,431.8
1628599513.6,2021-08-10 12:45:13.599999905,15066.009999999997,431.90000000000003
1628599513.7,2021-08-10 12:45:13.700000048,14640.570000000003,432.0
1628599513.8,2021-08-10 12:45:13.799999952,15209.52,432.1
1628599513.9,2021-08-10 12:45:13.900000095,17648.689999999995,432.20000000000005
1628599514.0,2021-08-10 12:45:14.000000000,17772.909999999996,432.3
1628599514.1,2021-08-10 12:45:14.099999905,19986.169999999987,432.40000000000003
1628599514.2,2021-08-10 12:45:14.200000048,15073.099999999991,432.5
1628599514.3,2021-08-10 12:45:14.299999952,14795.27,432.6
1628599514.4,2021-08-10 12:45:14.400000095,15318.610000000002,432.70000000000005
1628599514.5,2021-08-10 12:45:14.500000000,15089.95,432.8
1628599514.6,2021-08-10 12:45:14.599999905,14656.529999999995,432.90000000000003
1628599514.7,2021-08-10 12:45:14.700000048,14998.71,433.0
1628599514.8,2021-08-10 12:45:14.799999952,17129.559999999994,433.1
1628599514.9,2021-08-10 12:45:14.900000095,18809.36000000001,433.20000000000005
1628599515.0,2021-08-10 12:45:15.000000000,20794.88999999999,433.3
1628599515.1,2021-08-10 12:45:15.099999905,15513.149999999994,433.40000000000003
1628599515.2,2021-08-10 12:45:15.200000048,14731.100000000006,433.5
1628599515.3,2021-08-10 12:45:15.299999952,15752.690000000002,433.6
1628599515.4,2021-08-10 12:45:15.400000095,14775.799999999996,433.70000000000005
1628599515.5,2021-08-10 12:45:15.500000000,14688.350000000008,433.8
1628599515.6,2021-08-10 12:45:15.599999905,14985.650000000009,433.90000000000003
1628599515.7,2021-08-10 12:45:15.700000048,15438.970000000008,434.0
1628599515.8,2021-08-10 12:45:15.799999952,19799.49999999998,434.1
1628599515.9,2021-08-10 12:45:15.900000095,19139.38,434.20000000000005
1628599516.0,2021-08-10 12:45:16.000000000,16280.700000000004,434.3
1628599516.1,2021-08-10 12:45:16.099999905,14820.17,434.40000000000003
1628599516.2,2021-08-10 12:45:16.200000048,14950.120000000004,434.5
1628599516.3,2021-08-10 12:45:16.299999952,15531.300000000005,434.6
1628599516.4,2021-08-10 12:45:16.400000095,15431.470000000005,434.70000000000005
1628599516.5,2021-08-10 12:45:16.500000000,14587.6,434.8
1628599516.6,2021-08-10 12:45:16.599999905,15151.45,434.90000000000003
1628599516.7,2021-08-10 12:45:16.700000048,18492.180000000008,435.0
1628599516.8,2021-08-10 12:45:16.799999952,19221.52,435.1
1628599516.9,2021-08-10 12:45:16.900000095,17441.50999999999,435.20000000000005
1628599517.0,2021-08-10 12:45:17.000000000,14958.229999999998,435.3
1628599517.1,2021-08-10 12:45:17.099999905,14828.939999999997,435.40000000000003
1628599517.2,2021-08-10 12:45:17.200000048,15523.949999999992,435.5
1628599517.3,2021-08-10 12:45:17.299999952,14877.189999999991,435.6
1628599517.4,2021-08-10 12:45:17.400000095,15139.659999999996,435.70000000000005
1628599517.5,2021-08-10 12:45:17.500000000,14548.250000000002,435.8
1628599517.6,2021-08-10 12:45:17.599999905,18581.82000000001,435.90000000000003
1628599517.7,2021-08-10 12:45:17.700000048,17576.02,436.0
1628599517.8,2021-08-10 12:45:17.799999952,19714.90000000001,436.1
1628599517.9,2021-08-10 12:45:17.900000095,15459.71,436.20000000000005
1628599518.0,2021-08-10 12:45:18.000000000,15304.250000000004,436.3
1628599518.1,2021-08-10 12:45:18.099999905,15477.920000000013,436.40000000000003
1628599518.2,2021-08-10 12:45:18.200000048,14889.63,436.5
1628599518.3,2021-08-10 12:45:18.299999952,14642.680000000002,436.6
1628599518.4,2021-08-10 12:45:18.400000095,14795.489999999994,436.70000000000005
1628599518.5,2021-08-10 12:45:18.500000000,17267.600000000002,436.8
1628599518.6,2021-08-10 12:45:18.599999905,18344.95,436.90000000000003
1628599518.7,2021-08-10 12:45:18.700000048,19581.76999999999,437.0
1628599518.8,2021-08-10 12:45:18.799999952,15575.280000000004,437.1
1628599518.9,2021-08-10 12:45:18.900000095,15183.850000000006,437.20000000000005
1628599519.0,2021-08-10 12:45:19.000000000,15582.44,437.3
1628599519.1,2021-08-10 12:45:19.099999905,14645.53,437.40000000000003
1628599519.2,2021-08-10 12:45:19.200000048,15120.819999999992,437.5
1628599519.3,2021-08-10 12:45:19.299999952,14556.830000000004,437.6
1628599519.4,2021-08-10 12:45:19.400000095,15875.36000000001,437.70000000000005
1628599519.5,2021-08-10 12:45:19.500000000,19581.900000000005,437.8
1628599519.6,2021-08-10 12:45:19.599999905,20122.98,437.90000000000003
1628599519.7,2021-08-10 12:45:19.700000048,16079.800000000005,438.0
1628599519.8,2021-08-10 12:45:19.799999952,14623.029999999995,438.1
1628599519.9,2021-08-10 12:45:19.900000095,15005.540000000005,438.20000000000005
1628599520.0,2021-08-10 12:45:20.000000000,15062.98,438.3
1628599520.1,2021-08-10 12:45:20.099999905,14920.660000000002,438.40000000000003
1628599520.2,2021-08-10 12:45:20.200000048,14897.469999999998,438.5
1628599520.3,2021-08-10 12:45:20.299999952,14988.96000000001,438.6
1628599520.4,2021-08-10 12:45:20.400000095,18191.15000000001,438.70000000000005
1628599520.5,2021-08-10 12:45:20.500000000,18285.559999999998,438.8
1628599520.6,2021-08-10 12:45:20.599999905,18597.320000000003,438.90000000000003
1628599520.7,2021-08-10 12:45:20.700000048,15267.269999999997,439.0
1628599520.8,2021-08-10 12:45:20.799999952,15048.559999999998,439.1
1628599520.9,2021-08-10 12:45:20.900000095,15304.52,439.20000000000005
1628599521.0,2021-08-10 12:45:21.000000000,14813.16,439.3
1628599521.1,2021-08-10 12:45:21.099999905,15169.55,439.40000000000003
1628599521.2,2021-08-10 12:45:21.200000048,15079.769999999991,439.5
1628599521.3,2021-08-10 12:45:21.299999952,17339.269999999993,439.6
1628599521.4,2021-08-10 12:45:21.400000095,19000.84999999999,439.70000000000005
1628599521.5,2021-08-10 12:45:21.500000000,19326.669999999995,439.8
1628599521.6,2021-08-10 12:45:21.599999905,14907.67000000001,439.90000000000003
1628599521.7,2021-08-10 12:45:21.700000048,14754.189999999997,440.0
1628599521.8,2021-08-10 12:45:21.799999952,15783.12,440.1
1628599521.9,2021-08-10 12:45:21.900000095,14915.919999999996,440.20000000000005
1628599522.0,2021-08-10 12:45:22.000000000,15119.599999999997,440.3
1628599522.1,2021-08-10 12:45:22.099999905,14897.819999999994,440.40000000000003
1628599522.2,2021-08-10 12:45:22.200000048,15857.539999999995,440.5
1628599522.3,2021-08-10 12:45:22.299999952,19039.52,440.6
1628599522.4,2021-08-10 12:45:22.400000095,20623.819999999992,440.70000000000005
1628599522.5,2021-08-10 12:45:22.500000000,15811.569999999996,440.8
1628599522.6,2021-08-10 12:45:22.599999905,14886.650000000003,440.90000000000003
1628599522.7,2021-08-10 12:45:22.700000048,15313.090000000002,441.0
1628599522.8,2021-08-10 12:45:22.799999952,15096.449999999995,441.1
1628599522.9,2021-08-10 12:45:22.900000095,14915.389999999996,441.20000000000005
1628599523.0,2021-08-10 12:45:23.000000000,14845.949999999992,441.3
1628599523.1,2021-08-10 12:45:23.099999905,14721.23,441.40000000000003
1628599523.2,2021-08-10 12:45:23.200000048,18643.610000000008,441.5
1628599523.3,2021-08-10 12:45:23.299999952,19064.49000000001,441.6
1628599523.4,2021-08-10 12:45:23.400000095,17467.119999999995,441.70000000000005
1628599523.5,2021-08-10 12:45:23.500000000,15355.12,441.8
1628599523.6,2021-08-10 12:45:23.599999905,15313.48,441.90000000000003
1628599523.7,2021-08-10 12:45:23.700000048,15477.790000000005,442.0
1628599523.8,2021-08-10 12:45:23.799999952,14877.179999999998,442.1
1628599523.9,2021-08-10 12:45:23.900000095,14907.68,442.20000000000005
1628599524.0,2021-08-10 12:45:24.000000000,15255.87,442.3
1628599524.1,2021-08-10 12:45:24.099999905,19187.99000000001,442.40000000000003
1628599524.2,2021-08-10 12:45:24.200000048,16919.63999999999,442.5
1628599524.3,2021-08-10 12:45:24.299999952,19662.520000000004,442.6
1628599524.4,2021-08-10 12:45:24.400000095,15190.499999999996,442.70000000000005
1628599524.5,2021-08-10 12:45:24.500000000,14903.730000000003,442.8
1628599524.6,2021-08-10 12:45:24.599999905,15189.319999999998,442.90000000000003
1628599524.7,2021-08-10 12:45:24.700000048,14810.19,443.0
1628599524.8,2021-08-10 12:45:24.799999952,14896.76,443.1
1628599524.9,2021-08-10 12:45:24.900000095,14863.500000000004,443.20000000000005
1628599525.0,2021-08-10 12:45:25.000000000,16395.420000000006,443.3
1628599525.1,2021-08-10 12:45:25.099999905,18402.330000000005,443.40000000000003
1628599525.2,2021-08-10 12:45:25.200000048,20450.349999999995,443.5
1628599525.3,2021-08-10 12:45:25.299999952,15315.32,443.6
1628599525.4,2021-08-10 12:45:25.400000095,15292.029999999995,443.70000000000005
1628599525.5,2021-08-10 12:45:25.500000000,15459.569999999994,443.8
1628599525.6,2021-08-10 12:45:25.599999905,15151.219999999994,443.90000000000003
1628599525.7,2021-08-10 12:45:25.700000048,14939.570000000003,444.0
1628599525.8,2021-08-10 12:45:25.799999952,14857.120000000004,444.1
1628599525.9,2021-08-10 12:45:25.900000095,16260.740000000003,444.20000000000005
1628599526.0,2021-08-10 12:45:26.000000000,18706.1,444.3
1628599526.1,2021-08-10 12:45:26.099999905,19968.46999999999,444.40000000000003
1628599526.2,2021-08-10 12:45:26.200000048,15535.750000000002,444.5
1628599526.3,2021-08-10 12:45:26.299999952,14948.889999999998,444.6
1628599526.4,2021-08-10 12:45:26.400000095,15087.04,444.70000000000005
1628599526.5,2021-08-10 12:45:26.500000000,15080.649999999996,444.8
1628599526.6,2021-08-10 12:45:26.599999905,15040.869999999992,444.90000000000003
1628599526.7,2021-08-10 12:45:26.700000048,14944.620000000004,445.0
1628599526.8,2021-08-10 12:45:26.799999952,15277.13,445.1
1628599526.9,2021-08-10 12:45:26.900000095,19992.52,445.20000000000005
1628599527.0,2021-08-10 12:45:27.000000000,20640.19000000001,445.3
1628599527.1,2021-08-10 12:45:27.099999905,15505.030000000004,445.40000000000003
1628599527.2,2021-08-10 12:45:27.200000048,15071.23999999999,445.5
1628599527.3,2021-08-10 12:45:27.299999952,15505.440000000004,445.6
1628599527.4,2021-08-10 12:45:27.400000095,15210.560000000003,445.70000000000005
1628599527.5,2021-08-10 12:45:27.500000000,14728.86,445.8
1628599527.6,2021-08-10 12:45:27.599999905,14901.339999999997,445.90000000000003
1628599527.7,2021-08-10 12:45:27.700000048,16041.960000000006,446.0
1628599527.8,2021-08-10 12:45:27.799999952,19214.860000000004,446.1
1628599527.9,2021-08-10 12:45:27.900000095,19650.789999999997,446.20000000000005
1628599528.0,2021-08-10 12:45:28.000000000,15655.81,446.3
1628599528.1,2021-08-10 12:45:28.099999905,15047.6,446.40000000000003
1628599528.2,2021-08-10 12:45:28.200000048,15387.980000000003,446.5
1628599528.3,2021-08-10 12:45:28.299999952,15466.77,446.6
1628599528.4,2021-08-10 12:45:28.400000095,15100.469999999998,446.70000000000005
1628599528.5,2021-08-10 12:45:28.500000000,14793.990000000003,446.8
1628599528.6,2021-08-10 12:45:28.599999905,15341.010000000004,446.90000000000003
1628599528.7,2021-08-10 12:45:28.700000048,18848.099999999995,447.0
1628599528.8,2021-08-10 12:45:28.799999952,18860.75,447.1
1628599528.9,2021-08-10 12:45:28.900000095,17980.589999999997,447.20000000000005
1628599529.0,2021-08-10 12:45:29.000000000,15234.300000000005,447.3
1628599529.1,2021-08-10 12:45:29.099999905,14747.27,447.40000000000003
1628599529.2,2021-08-10 12:45:29.200000048,15340.759999999998,447.5
1628599529.3,2021-08-10 12:45:29.299999952,15151.679999999997,447.6
1628599529.4,2021-08-10 12:45:29.400000095,14859.71,447.70000000000005
1628599529.5,2021-08-10 12:45:29.500000000,14810.65,447.8
1628599529.6,2021-08-10 12:45:29.599999905,16353.389999999998,447.90000000000003
1628599529.7,2021-08-10 12:45:29.700000048,18608.79,448.0
1628599529.8,2021-08-10 12:45:29.799999952,20478.04999999999,448.1
1628599529.9,2021-08-10 12:45:29.900000095,15563.950000000006,448.20000000000005
1628599530.0,2021-08-10 12:45:30.000000000,15037.45,448.3
1628599530.1,2021-08-10 12:45:30.099999905,15477.020000000002,448.40000000000003
1628599530.2,2021-08-10 12:45:30.200000048,15209.489999999998,448.5
1628599530.3,2021-08-10 12:45:30.299999952,14944.419999999993,448.6
1628599530.4,2021-08-10 12:45:30.400000095,14692.010000000006,448.70000000000005
1628599530.5,2021-08-10 12:45:30.500000000,16343.789999999994,448.8
1628599530.6,2021-08-10 12:45:30.599999905,18549.479999999992,448.90000000000003
1628599530.7,2021-08-10 12:45:30.700000048,19111.879999999983,449.0
1628599530.8,2021-08-10 12:45:30.799999952,15767.510000000007,449.1
1628599530.9,2021-08-10 12:45:30.900000095,15207.639999999998,449.20000000000005
1628599531.0,2021-08-10 12:45:31.000000000,15520.999999999998,449.3
1628599531.1,2021-08-10 12:45:31.099999905,14813.410000000003,449.40000000000003
1628599531.2,2021-08-10 12:45:31.200000048,14741.129999999996,449.5
1628599531.3,2021-08-10 12:45:31.299999952,14772.879999999996,449.6
1628599531.4,2021-08-10 12:45:31.400000095,15431.359999999995,449.70000000000005
